ID Empleado,Función,Departamento,Región,Educación,Género,Jornada,Modalidad,Fecha Contratación,Estatus,Fecha Baja
ADM-L-2419,Administrativa,Logistica,Perú,Grado,Masculino,Medio Tiempo,Presencial,8-ene-18,Inactivo,7-ago-20
ADM-L-2434,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,22-ene-18,Inactivo,9-may-18
ADM-L-2443,Administrativa,Logistica,Perú,Grado,Masculino,Medio Tiempo,Presencial,1-feb-18,Activo,
ADM-L-2465,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Parcial,Presencial,22-feb-18,Activo,
ADM-L-2496,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Remoto,23-mar-18,Inactivo,19-mar-20
ADM-L-2507,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,28-mar-18,Activo,
ADM-L-2517,Administrativa,Logistica,México,Pregrado,Masculino,Medio Tiempo,Remoto,2-abr-18,Activo,
ADM-L-2523,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,8-abr-18,Inactivo,1-ago-20
ADM-L-2541,Administrativa,Logistica,Uruguay,Grado,Femenino,Medio Tiempo,Presencial,23-abr-18,Inactivo,28-jun-18
ADM-L-2542,Administrativa,Logistica,Perú,Pregrado,Femenino,Parcial,Remoto,23-abr-18,Inactivo,4-jun-20
ADM-L-2552,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,4-may-18,Activo,
ADM-L-2572,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Parcial,Presencial,14-may-18,Inactivo,16-sept-20
ADM-L-2586,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Remoto,27-may-18,Inactivo,9-abr-20
ADM-L-2587,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Medio Tiempo,Presencial,28-may-18,Inactivo,24-abr-20
ADM-L-2592,Administrativa,Logistica,México,Grado,Masculino,Tiempo Completo,Presencial,31-may-18,Activo,
ADM-L-2593,Administrativa,Logistica,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,31-may-18,Activo,
ADM-L-2599,Administrativa,Logistica,Perú,Pregrado,Masculino,Tiempo Completo,Remoto,6-jun-18,Inactivo,3-jul-20
ADM-L-2614,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,19-jun-18,Activo,
ADM-L-2615,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,20-jun-18,Inactivo,23-may-19
ADM-L-2634,Administrativa,Logistica,Perú,Posgrado,Femenino,Medio Tiempo,Presencial,5-jul-18,Activo,
ADM-L-2641,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,14-jul-18,Inactivo,4-nov-20
ADM-L-2644,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Presencial,18-jul-18,Inactivo,19-oct-20
ADM-L-2648,Administrativa,Logistica,Uruguay,Grado,Femenino,Parcial,Presencial,20-jul-18,Activo,
ADM-L-2669,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,5-ago-18,Inactivo,17-sept-20
ADM-L-2673,Administrativa,Logistica,Chile,Pregrado,Femenino,Medio Tiempo,Presencial,8-ago-18,Inactivo,21-jul-20
ADM-L-2683,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,24-ago-18,Inactivo,18-ago-20
ADM-L-2688,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,31-ago-18,Inactivo,18-jun-20
ADM-L-2709,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Remoto,17-sept-18,Inactivo,16-nov-20
ADM-L-2717,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,29-sept-18,Activo,
ADM-L-2730,Administrativa,Logistica,México,Pregrado,Masculino,Parcial,Remoto,12-oct-18,Activo,
ADM-L-2734,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,14-oct-18,Inactivo,6-abr-20
ADM-L-2749,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,1-nov-18,Activo,
ADM-L-2752,Administrativa,Logistica,México,Pregrado,Masculino,Medio Tiempo,Presencial,2-nov-18,Activo,
ADM-L-2759,Administrativa,Logistica,Chile,Pregrado,Masculino,Medio Tiempo,Remoto,10-nov-18,Inactivo,23-sept-20
ADM-L-2764,Administrativa,Logistica,Chile,Grado,Masculino,Tiempo Completo,Remoto,11-nov-18,Activo,
ADM-L-2771,Administrativa,Logistica,Chile,Grado,Femenino,Parcial,Presencial,18-nov-18,Activo,
ADM-L-2774,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Medio Tiempo,Presencial,20-nov-18,Activo,
ADM-L-2778,Administrativa,Logistica,México,Posgrado,Femenino,Medio Tiempo,Presencial,23-nov-18,Inactivo,25-sept-20
ADM-L-2791,Administrativa,Logistica,Perú,Posgrado,Masculino,Medio Tiempo,Remoto,1-dic-18,Activo,
ADM-L-2799,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,11-dic-18,Activo,
ADM-L-2802,Administrativa,Logistica,Chile,Grado,Femenino,Medio Tiempo,Presencial,14-dic-18,Activo,
ADM-L-2815,Administrativa,Logistica,Chile,Pregrado,Masculino,Medio Tiempo,Presencial,2-ene-19,Inactivo,22-jul-20
ADM-L-2816,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Tiempo Completo,Presencial,2-ene-19,Activo,
ADM-L-2820,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,4-ene-19,Activo,
ADM-L-2827,Administrativa,Logistica,Chile,Pregrado,Masculino,Medio Tiempo,Remoto,13-ene-19,Inactivo,6-mar-20
ADM-L-2830,Administrativa,Logistica,Chile,Posgrado,Masculino,Parcial,Remoto,16-ene-19,Activo,
ADM-L-2835,Administrativa,Logistica,Perú,Grado,Masculino,Tiempo Completo,Remoto,20-ene-19,Activo,
ADM-L-2839,Administrativa,Logistica,Perú,Posgrado,Femenino,Medio Tiempo,Presencial,28-ene-19,Inactivo,16-jun-20
ADM-L-2870,Administrativa,Logistica,México,Grado,Masculino,Medio Tiempo,Remoto,25-feb-19,Activo,
ADM-L-2881,Administrativa,Logistica,Perú,Pregrado,Femenino,Parcial,Presencial,5-mar-19,Activo,
ADM-L-2887,Administrativa,Logistica,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,9-mar-19,Activo,
ADM-L-2919,Administrativa,Logistica,Perú,Pregrado,Masculino,Parcial,Remoto,17-abr-19,Activo,
ADM-L-2927,Administrativa,Logistica,Chile,Pregrado,Femenino,Parcial,Presencial,24-abr-19,Inactivo,29-may-20
ADM-L-2937,Administrativa,Logistica,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,9-may-19,Activo,
ADM-L-2950,Administrativa,Logistica,Perú,Pregrado,Masculino,Parcial,Remoto,21-may-19,Inactivo,7-ene-20
ADM-L-2972,Administrativa,Logistica,Perú,Pregrado,Masculino,Tiempo Completo,Remoto,9-jun-19,Inactivo,8-oct-19
ADM-L-2982,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,17-jun-19,Inactivo,5-jul-20
ADM-L-2986,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Tiempo Completo,Presencial,22-jun-19,Inactivo,10-mar-20
ADM-L-2995,Administrativa,Logistica,Uruguay,Posgrado,Femenino,Medio Tiempo,Remoto,24-jun-19,Activo,
ADM-L-2997,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,26-jun-19,Inactivo,19-oct-20
ADM-L-3016,Administrativa,Logistica,México,Pregrado,Femenino,Medio Tiempo,Presencial,17-jul-19,Inactivo,27-sept-20
ADM-L-3017,Administrativa,Logistica,Chile,Pregrado,Masculino,Medio Tiempo,Presencial,18-jul-19,Activo,
ADM-L-3030,Administrativa,Logistica,Perú,Pregrado,Masculino,Parcial,Presencial,8-ago-19,Activo,
ADM-L-3034,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,15-ago-19,Inactivo,28-sept-20
ADM-L-3064,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Parcial,Presencial,10-sept-19,Inactivo,8-abr-20
ADM-L-3073,Administrativa,Logistica,Perú,Posgrado,Femenino,Parcial,Remoto,20-sept-19,Activo,
ADM-L-3079,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Medio Tiempo,Remoto,23-sept-19,Activo,
ADM-L-3098,Administrativa,Logistica,México,Grado,Femenino,Tiempo Completo,Presencial,10-oct-19,Activo,
ADM-L-3101,Administrativa,Logistica,México,Grado,Femenino,Tiempo Completo,Presencial,12-oct-19,Inactivo,15-sept-20
ADM-L-3104,Administrativa,Logistica,Perú,Pregrado,Masculino,Tiempo Completo,Remoto,15-oct-19,Inactivo,14-nov-20
ADM-L-3107,Administrativa,Logistica,Perú,Grado,Masculino,Medio Tiempo,Presencial,17-oct-19,Inactivo,4-abr-20
ADM-L-3108,Administrativa,Logistica,Uruguay,Grado,Femenino,Parcial,Presencial,17-oct-19,Activo,
ADM-L-3110,Administrativa,Logistica,Chile,Pregrado,Femenino,Medio Tiempo,Presencial,20-oct-19,Inactivo,27-jul-20
ADM-L-3112,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,22-oct-19,Activo,
ADM-L-3116,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Parcial,Presencial,30-oct-19,Activo,
ADM-L-3119,Administrativa,Logistica,Chile,Grado,Femenino,Tiempo Completo,Presencial,2-nov-19,Activo,
ADM-L-3132,Administrativa,Logistica,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,16-nov-19,Activo,
ADM-L-3145,Administrativa,Logistica,Chile,Grado,Femenino,Tiempo Completo,Remoto,26-nov-19,Inactivo,9-jun-20
ADM-L-3150,Administrativa,Logistica,México,Pregrado,Femenino,Medio Tiempo,Presencial,4-dic-19,Activo,
ADM-L-3156,Administrativa,Logistica,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,10-dic-19,Activo,
ADM-L-3157,Administrativa,Logistica,Perú,Grado,Masculino,Tiempo Completo,Remoto,11-dic-19,Inactivo,19-sept-20
ADM-L-3159,Administrativa,Logistica,Chile,Pregrado,Masculino,Parcial,Remoto,15-dic-19,Inactivo,1-jun-20
ADM-L-3174,Administrativa,Logistica,Perú,Posgrado,Masculino,Parcial,Presencial,30-dic-19,Activo,
ADM-L-3176,Administrativa,Logistica,Perú,Pregrado,Masculino,Parcial,Remoto,31-dic-19,Inactivo,8-oct-20
ADM-L-3177,Administrativa,Logistica,Perú,Grado,Masculino,Medio Tiempo,Remoto,1-ene-20,Activo,
ADM-L-3181,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Medio Tiempo,Presencial,3-ene-20,Activo,
ADM-L-3188,Administrativa,Logistica,Chile,Posgrado,Masculino,Parcial,Presencial,6-ene-20,Activo,
ADM-L-3208,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,22-ene-20,Activo,
ADM-L-3212,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Remoto,25-ene-20,Activo,
ADM-L-3213,Administrativa,Logistica,México,Grado,Masculino,Tiempo Completo,Presencial,26-ene-20,Inactivo,4-abr-20
ADM-L-3240,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Presencial,19-feb-20,Inactivo,12-oct-20
ADM-L-3244,Administrativa,Logistica,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,25-feb-20,Inactivo,16-jun-20
ADM-L-3245,Administrativa,Logistica,Uruguay,Grado,Femenino,Parcial,Presencial,25-feb-20,Activo,
ADM-L-3256,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,7-mar-20,Activo,
ADM-L-3260,Administrativa,Logistica,México,Grado,Masculino,Parcial,Remoto,10-mar-20,Activo,
ADM-L-3281,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,25-mar-20,Activo,
ADM-L-3294,Administrativa,Logistica,México,Pregrado,Masculino,Medio Tiempo,Presencial,4-abr-20,Activo,
ADM-L-3296,Administrativa,Logistica,México,Grado,Masculino,Tiempo Completo,Presencial,5-abr-20,Inactivo,19-ago-20
ADM-L-3299,Administrativa,Logistica,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,6-abr-20,Activo,
ADM-L-3308,Administrativa,Logistica,Chile,Pregrado,Masculino,Medio Tiempo,Presencial,14-abr-20,Inactivo,1-oct-20
ADM-L-3310,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,15-abr-20,Inactivo,17-sept-20
ADM-L-3311,Administrativa,Logistica,Chile,Pregrado,Masculino,Medio Tiempo,Presencial,16-abr-20,Inactivo,1-may-20
ADM-L-3337,Administrativa,Logistica,Uruguay,Grado,Femenino,Medio Tiempo,Remoto,15-may-20,Inactivo,23-ago-20
ADM-L-3347,Administrativa,Logistica,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,25-may-20,Inactivo,26-may-20
ADM-L-335,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Presencial,1-ene-13,Activo,
ADM-L-336,Administrativa,Logistica,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,1-ene-13,Activo,
ADM-L-3365,Administrativa,Logistica,Uruguay,Grado,Masculino,Parcial,Remoto,14-jun-20,Inactivo,3-oct-20
ADM-L-337,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,1-ene-13,Activo,
ADM-L-338,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-L-3383,Administrativa,Logistica,Perú,Pregrado,Masculino,Medio Tiempo,Remoto,12-jul-20,Inactivo,13-jul-20
ADM-L-3385,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Tiempo Completo,Presencial,12-jul-20,Activo,
ADM-L-3387,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Remoto,15-jul-20,Activo,
ADM-L-339,Administrativa,Logistica,México,Pregrado,Masculino,Medio Tiempo,Presencial,1-ene-13,Activo,
ADM-L-3392,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,18-jul-20,Activo,
ADM-L-3394,Administrativa,Logistica,Chile,Pregrado,Masculino,Tiempo Completo,Presencial,20-jul-20,Inactivo,21-jul-20
ADM-L-340,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-L-3404,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,25-jul-20,Inactivo,26-jul-20
ADM-L-341,Administrativa,Logistica,Perú,Grado,Masculino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-L-3411,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Medio Tiempo,Remoto,31-jul-20,Activo,
ADM-L-342,Administrativa,Logistica,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Activo,
ADM-L-343,Administrativa,Logistica,Perú,Pregrado,Femenino,Medio Tiempo,Remoto,1-ene-13,Activo,
ADM-L-3432,Administrativa,Logistica,Perú,Pregrado,Femenino,Parcial,Presencial,14-ago-20,Activo,
ADM-L-3435,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,20-ago-20,Activo,
ADM-L-344,Administrativa,Logistica,Perú,Pregrado,Femenino,Parcial,Presencial,1-ene-13,Activo,
ADM-L-345,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Remoto,1-ene-13,Activo,
ADM-L-3451,Administrativa,Logistica,México,Grado,Femenino,Tiempo Completo,Presencial,6-sept-20,Activo,
ADM-L-3455,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Remoto,13-sept-20,Activo,
ADM-L-346,Administrativa,Logistica,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Activo,
ADM-L-3465,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Remoto,21-sept-20,Activo,
ADM-L-347,Administrativa,Logistica,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Activo,
ADM-L-3473,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Remoto,26-sept-20,Activo,
ADM-L-3479,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,3-oct-20,Inactivo,4-nov-20
ADM-L-348,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-L-3480,Administrativa,Logistica,Chile,Pregrado,Femenino,Medio Tiempo,Remoto,6-oct-20,Inactivo,21-oct-20
ADM-L-3481,Administrativa,Logistica,Chile,Grado,Masculino,Tiempo Completo,Remoto,8-oct-20,Activo,
ADM-L-349,Administrativa,Logistica,Perú,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Activo,
ADM-L-3497,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,29-oct-20,Inactivo,10-nov-20
ADM-L-3498,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Parcial,Remoto,30-oct-20,Activo,
ADM-L-3519,Administrativa,Logistica,Uruguay,Posgrado,Femenino,Parcial,Remoto,20-nov-20,Activo,
ADM-L-36,Administrativa,Logistica,Perú,Pregrado,Femenino,Parcial,Remoto,1-ene-13,Inactivo,22-abr-14
ADM-L-42,Administrativa,Logistica,Chile,Pregrado,Femenino,Medio Tiempo,Presencial,1-ene-13,Inactivo,22-may-14
ADM-L-438,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Parcial,Remoto,3-ene-13,Activo,
ADM-L-449,Administrativa,Logistica,México,Grado,Masculino,Medio Tiempo,Remoto,13-ene-13,Inactivo,2-mar-19
ADM-L-450,Administrativa,Logistica,Perú,Pregrado,Femenino,Parcial,Presencial,14-ene-13,Inactivo,25-ago-13
ADM-L-459,Administrativa,Logistica,Perú,Pregrado,Femenino,Medio Tiempo,Presencial,20-ene-13,Activo,
ADM-L-478,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,12-feb-13,Inactivo,5-abr-16
ADM-L-528,Administrativa,Logistica,México,Pregrado,Masculino,Medio Tiempo,Remoto,6-abr-13,Inactivo,11-jul-16
ADM-L-537,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Remoto,17-abr-13,Activo,
ADM-L-544,Administrativa,Logistica,Uruguay,Grado,Masculino,Medio Tiempo,Presencial,24-abr-13,Activo,
ADM-L-567,Administrativa,Logistica,México,Pregrado,Femenino,Parcial,Remoto,17-may-13,Inactivo,6-ago-15
ADM-L-586,Administrativa,Logistica,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,3-jun-13,Inactivo,14-mar-14
ADM-L-587,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,3-jun-13,Inactivo,5-abr-16
ADM-L-59,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Remoto,1-ene-13,Inactivo,12-nov-14
ADM-L-590,Administrativa,Logistica,Perú,Pregrado,Masculino,Tiempo Completo,Presencial,5-jun-13,Inactivo,9-oct-17
ADM-L-595,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,9-jun-13,Activo,
ADM-L-596,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Parcial,Presencial,10-jun-13,Inactivo,6-nov-13
ADM-L-6,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Presencial,1-ene-13,Inactivo,14-may-13
ADM-L-616,Administrativa,Logistica,Chile,Grado,Femenino,Medio Tiempo,Presencial,29-jun-13,Inactivo,22-nov-13
ADM-L-618,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Remoto,1-jul-13,Activo,
ADM-L-628,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,10-jul-13,Activo,
ADM-L-631,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Tiempo Completo,Remoto,14-jul-13,Activo,
ADM-L-633,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,15-jul-13,Activo,
ADM-L-637,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,17-jul-13,Inactivo,27-ene-17
ADM-L-64,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Medio Tiempo,Remoto,1-ene-13,Inactivo,2-dic-14
ADM-L-640,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,20-jul-13,Activo,
ADM-L-646,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,28-jul-13,Activo,
ADM-L-656,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,6-ago-13,Activo,
ADM-L-666,Administrativa,Logistica,Uruguay,Grado,Femenino,Medio Tiempo,Presencial,13-ago-13,Activo,
ADM-L-67,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Remoto,1-ene-13,Inactivo,21-dic-14
ADM-L-683,Administrativa,Logistica,México,Grado,Masculino,Medio Tiempo,Remoto,30-ago-13,Inactivo,21-abr-14
ADM-L-707,Administrativa,Logistica,Chile,Grado,Femenino,Tiempo Completo,Presencial,18-sept-13,Activo,
ADM-L-715,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Parcial,Remoto,27-sept-13,Activo,
ADM-L-722,Administrativa,Logistica,Chile,Grado,Masculino,Medio Tiempo,Presencial,1-oct-13,Inactivo,8-nov-14
ADM-L-724,Administrativa,Logistica,Uruguay,Pregrado,Masculino,Parcial,Presencial,2-oct-13,Activo,
ADM-L-728,Administrativa,Logistica,México,Grado,Femenino,Medio Tiempo,Presencial,6-oct-13,Inactivo,19-oct-19
ADM-L-729,Administrativa,Logistica,Perú,Grado,Femenino,Tiempo Completo,Presencial,6-oct-13,Activo,
ADM-L-733,Administrativa,Logistica,Perú,Pregrado,Masculino,Parcial,Remoto,9-oct-13,Activo,
ADM-L-739,Administrativa,Logistica,Uruguay,Grado,Femenino,Medio Tiempo,Remoto,11-oct-13,Activo,
ADM-L-75,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,8-mar-15
ADM-L-751,Administrativa,Logistica,México,Grado,Femenino,Tiempo Completo,Presencial,20-oct-13,Activo,
ADM-L-754,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Remoto,24-oct-13,Inactivo,9-ago-17
ADM-L-761,Administrativa,Logistica,Perú,Grado,Femenino,Medio Tiempo,Presencial,2-nov-13,Inactivo,10-abr-19
ADM-L-771,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,18-nov-13,Inactivo,13-dic-16
ADM-L-774,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,24-nov-13,Inactivo,23-abr-17
ADM-L-775,Administrativa,Logistica,México,Pregrado,Femenino,Tiempo Completo,Presencial,24-nov-13,Activo,
ADM-L-78,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,15-abr-15
ADM-L-784,Administrativa,Logistica,Chile,Pregrado,Femenino,Tiempo Completo,Presencial,30-nov-13,Activo,
ADM-L-793,Administrativa,Logistica,México,Grado,Femenino,Medio Tiempo,Presencial,5-dic-13,Activo,
ADM-L-799,Administrativa,Logistica,Perú,Pregrado,Masculino,Medio Tiempo,Presencial,12-dic-13,Activo,
ADM-L-801,Administrativa,Logistica,Perú,Grado,Femenino,Parcial,Presencial,18-dic-13,Activo,
ADM-L-816,Administrativa,Logistica,México,Pregrado,Femenino,Medio Tiempo,Remoto,29-dic-13,Inactivo,29-jun-20
ADM-L-823,Administrativa,Logistica,Chile,Pregrado,Masculino,Tiempo Completo,Remoto,5-ene-14,Inactivo,24-may-16
ADM-L-844,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Presencial,20-ene-14,Activo,
ADM-L-855,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,30-ene-14,Inactivo,28-oct-18
ADM-L-86,Administrativa,Logistica,Uruguay,Grado,Masculino,Parcial,Presencial,1-ene-13,Inactivo,18-ago-15
ADM-L-866,Administrativa,Logistica,México,Pregrado,Masculino,Medio Tiempo,Presencial,6-feb-14,Activo,
ADM-L-869,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Remoto,11-feb-14,Activo,
ADM-L-874,Administrativa,Logistica,Uruguay,Pregrado,Femenino,Tiempo Completo,Presencial,18-feb-14,Activo,
ADM-L-894,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,7-mar-14,Activo,
ADM-L-899,Administrativa,Logistica,México,Grado,Femenino,Medio Tiempo,Remoto,12-mar-14,Activo,
ADM-L-90,Administrativa,Logistica,Perú,Pregrado,Femenino,Tiempo Completo,Presencial,1-ene-13,Inactivo,30-sept-15
ADM-L-900,Administrativa,Logistica,México,Pregrado,Masculino,Medio Tiempo,Presencial,13-mar-14,Inactivo,12-nov-20
ADM-L-904,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,15-mar-14,Activo,
ADM-L-920,Administrativa,Logistica,México,Pregrado,Masculino,Tiempo Completo,Presencial,27-mar-14,Activo,
ADM-L-978,Administrativa,Logistica,Uruguay,Grado,Femenino,Tiempo Completo,Presencial,10-may-14,Inactivo,4-oct-20
